pc,n_label,skew_rate_label,kv_big_label,kp_label,alpha,n_samples
256,n<=64,sr<=15%,kvB<=1k,kp<=1k,0.1178,4
256,n<=64,sr<=15%,kvB<=1k,kp<=2k,0.1223,4
256,n<=64,sr<=15%,kvB<=1k,kp<=4k,0.1216,4
256,n<=64,sr<=15%,kvB<=1k,kp<=512,0.1284,4
256,n<=64,sr<=15%,kvB<=1k,kp<=8k,0.1169,4
256,n<=64,sr<=15%,kvB<=1k,kp=0,0.1229,4
256,n<=64,sr<=15%,kvB<=4k,kp<=1k,0.0998,4
256,n<=64,sr<=15%,kvB<=4k,kp<=2k,0.1046,4
256,n<=64,sr<=15%,kvB<=4k,kp<=4k,0.1105,4
256,n<=64,sr<=15%,kvB<=4k,kp<=512,0.1116,4
256,n<=64,sr<=15%,kvB<=4k,kp<=8k,0.1134,4
256,n<=64,sr<=15%,kvB<=4k,kp=0,0.1062,4
256,n<=64,sr<=40%,kvB<=16k,kp<=1k,0.0761,2
256,n<=64,sr<=40%,kvB<=16k,kp<=2k,0.0794,2
256,n<=64,sr<=40%,kvB<=16k,kp<=4k,0.0776,2
256,n<=64,sr<=40%,kvB<=16k,kp<=512,0.0661,2
256,n<=64,sr<=40%,kvB<=16k,kp<=8k,0.0757,2
256,n<=64,sr<=40%,kvB<=16k,kp=0,0.0804,2
256,n<=64,sr<=40%,kvB<=1k,kp<=1k,0.08,2
256,n<=64,sr<=40%,kvB<=1k,kp<=2k,0.0874,2
256,n<=64,sr<=40%,kvB<=1k,kp<=4k,0.0886,2
256,n<=64,sr<=40%,kvB<=1k,kp<=512,0.0831,2
256,n<=64,sr<=40%,kvB<=1k,kp<=8k,0.0853,2
256,n<=64,sr<=40%,kvB<=1k,kp=0,0.0844,2
256,n<=64,sr<=40%,kvB<=4k,kp<=1k,0.0685,2
256,n<=64,sr<=40%,kvB<=4k,kp<=2k,0.0706,2
256,n<=64,sr<=40%,kvB<=4k,kp<=4k,0.062,2
256,n<=64,sr<=40%,kvB<=4k,kp<=512,0.0698,2
256,n<=64,sr<=40%,kvB<=4k,kp<=8k,0.0717,2
256,n<=64,sr<=40%,kvB<=4k,kp=0,0.0732,2
256,n<=64,sr<=5%,kvB<=16k,kp<=1k,0.1263,6
256,n<=64,sr<=5%,kvB<=16k,kp<=2k,0.1295,6
256,n<=64,sr<=5%,kvB<=16k,kp<=4k,0.1294,6
256,n<=64,sr<=5%,kvB<=16k,kp<=512,0.1254,6
256,n<=64,sr<=5%,kvB<=16k,kp<=8k,0.1282,6
256,n<=64,sr<=5%,kvB<=16k,kp=0,0.1268,6
256,n<=64,sr<=5%,kvB<=1k,kp<=1k,0.1303,6
256,n<=64,sr<=5%,kvB<=1k,kp<=2k,0.1355,6
256,n<=64,sr<=5%,kvB<=1k,kp<=4k,0.1377,6
256,n<=64,sr<=5%,kvB<=1k,kp<=512,0.1338,6
256,n<=64,sr<=5%,kvB<=1k,kp<=8k,0.1336,6
256,n<=64,sr<=5%,kvB<=1k,kp=0,0.1357,6
256,n<=64,sr<=5%,kvB<=4k,kp<=1k,0.1303,6
256,n<=64,sr<=5%,kvB<=4k,kp<=2k,0.1323,6
256,n<=64,sr<=5%,kvB<=4k,kp<=4k,0.128,6
256,n<=64,sr<=5%,kvB<=4k,kp<=512,0.1282,6
256,n<=64,sr<=5%,kvB<=4k,kp<=8k,0.1287,6
256,n<=64,sr<=5%,kvB<=4k,kp=0,0.1298,6
256,n<=64,sr<=70%,kvB<=16k,kp<=1k,0.1173,2
256,n<=64,sr<=70%,kvB<=16k,kp<=2k,0.1116,2
256,n<=64,sr<=70%,kvB<=16k,kp<=4k,0.1135,2
256,n<=64,sr<=70%,kvB<=16k,kp<=512,0.1216,2
256,n<=64,sr<=70%,kvB<=16k,kp<=8k,0.1192,2
256,n<=64,sr<=70%,kvB<=16k,kp=0,0.1279,2
256,n<=64,sr<=70%,kvB<=1k,kp<=1k,0.1034,2
256,n<=64,sr<=70%,kvB<=1k,kp<=2k,0.0989,2
256,n<=64,sr<=70%,kvB<=1k,kp<=4k,0.1114,2
256,n<=64,sr<=70%,kvB<=1k,kp<=512,0.079,2
256,n<=64,sr<=70%,kvB<=1k,kp<=8k,0.1085,2
256,n<=64,sr<=70%,kvB<=1k,kp=0,0.0956,2
256,n<=64,sr<=70%,kvB<=4k,kp<=1k,0.1111,2
256,n<=64,sr<=70%,kvB<=4k,kp<=2k,0.1298,2
256,n<=64,sr<=70%,kvB<=4k,kp<=4k,0.1045,2
256,n<=64,sr<=70%,kvB<=4k,kp<=512,0.1157,2
256,n<=64,sr<=70%,kvB<=4k,kp<=8k,0.1132,2
256,n<=64,sr<=70%,kvB<=4k,kp=0,0.1238,2
256,n<=64,sr>70%,kvB<=16k,kp<=1k,0.0721,4
256,n<=64,sr>70%,kvB<=16k,kp<=2k,0.0418,4
256,n<=64,sr>70%,kvB<=16k,kp<=4k,0.0472,4
256,n<=64,sr>70%,kvB<=16k,kp<=512,0.0576,4
256,n<=64,sr>70%,kvB<=16k,kp<=8k,0.0361,4
256,n<=64,sr>70%,kvB<=16k,kp=0,0.0642,4
256,n<=64,sr>70%,kvB<=1k,kp<=1k,0.0929,4
256,n<=64,sr>70%,kvB<=1k,kp<=2k,0.1015,4
256,n<=64,sr>70%,kvB<=1k,kp<=4k,0.0804,4
256,n<=64,sr>70%,kvB<=1k,kp<=512,0.1002,4
256,n<=64,sr>70%,kvB<=1k,kp<=8k,0.0949,4
256,n<=64,sr>70%,kvB<=1k,kp=0,0.0594,4
256,n<=64,sr>70%,kvB<=4k,kp<=1k,0.0717,4
256,n<=64,sr>70%,kvB<=4k,kp<=2k,0.0724,4
256,n<=64,sr>70%,kvB<=4k,kp<=4k,0.1113,4
256,n<=64,sr>70%,kvB<=4k,kp<=512,0.0587,4
256,n<=64,sr>70%,kvB<=4k,kp<=8k,0.074,4
256,n<=64,sr>70%,kvB<=4k,kp=0,0.079,4
256,n<=8,sr<=15%,kvB<=16k,kp<=1k,0.1321,2
256,n<=8,sr<=15%,kvB<=16k,kp<=2k,0.1296,2
256,n<=8,sr<=15%,kvB<=16k,kp<=4k,0.1344,2
256,n<=8,sr<=15%,kvB<=16k,kp<=512,0.1297,2
256,n<=8,sr<=15%,kvB<=16k,kp<=8k,0.1241,2
256,n<=8,sr<=15%,kvB<=16k,kp=0,0.1272,2
256,n<=8,sr<=15%,kvB<=1k,kp<=1k,0.0562,2
256,n<=8,sr<=15%,kvB<=1k,kp<=2k,0.073,2
256,n<=8,sr<=15%,kvB<=1k,kp<=4k,0.0815,2
256,n<=8,sr<=15%,kvB<=1k,kp<=512,0.0698,2
256,n<=8,sr<=15%,kvB<=1k,kp<=8k,0.0672,2
256,n<=8,sr<=15%,kvB<=1k,kp=0,0.073,2
256,n<=8,sr<=15%,kvB<=4k,kp<=1k,0.1199,2
256,n<=8,sr<=15%,kvB<=4k,kp<=2k,0.1122,2
256,n<=8,sr<=15%,kvB<=4k,kp<=4k,0.113,2
256,n<=8,sr<=15%,kvB<=4k,kp<=512,0.1238,2
256,n<=8,sr<=15%,kvB<=4k,kp<=8k,0.1268,2
256,n<=8,sr<=15%,kvB<=4k,kp=0,0.1077,2
256,n<=8,sr<=40%,kvB<=16k,kp<=1k,0.0296,4
256,n<=8,sr<=40%,kvB<=16k,kp<=2k,0.0317,4
256,n<=8,sr<=40%,kvB<=16k,kp<=4k,0.0201,4
256,n<=8,sr<=40%,kvB<=16k,kp<=512,0.0226,4
256,n<=8,sr<=40%,kvB<=16k,kp<=8k,0.0242,4
256,n<=8,sr<=40%,kvB<=16k,kp=0,0.0319,4
256,n<=8,sr<=40%,kvB<=1k,kp<=1k,-0.0013,4
256,n<=8,sr<=40%,kvB<=1k,kp<=2k,-0.0308,4
256,n<=8,sr<=40%,kvB<=1k,kp<=4k,0.0215,4
256,n<=8,sr<=40%,kvB<=1k,kp<=512,0.0302,4
256,n<=8,sr<=40%,kvB<=1k,kp<=8k,0.029,4
256,n<=8,sr<=40%,kvB<=1k,kp=0,-0.0017,4
256,n<=8,sr<=40%,kvB<=4k,kp<=1k,0.0103,4
256,n<=8,sr<=40%,kvB<=4k,kp<=2k,0.0257,4
256,n<=8,sr<=40%,kvB<=4k,kp<=4k,0.0178,4
256,n<=8,sr<=40%,kvB<=4k,kp<=512,0.0158,4
256,n<=8,sr<=40%,kvB<=4k,kp<=8k,0.0137,4
256,n<=8,sr<=40%,kvB<=4k,kp=0,0.0146,4
256,n<=8,sr<=70%,kvB<=16k,kp<=1k,0.0335,2
256,n<=8,sr<=70%,kvB<=16k,kp<=2k,0.0672,2
256,n<=8,sr<=70%,kvB<=16k,kp<=4k,0.063,2
256,n<=8,sr<=70%,kvB<=16k,kp<=512,0.0549,2
256,n<=8,sr<=70%,kvB<=16k,kp<=8k,0.0769,2
256,n<=8,sr<=70%,kvB<=16k,kp=0,0.0675,2
256,n<=8,sr<=70%,kvB<=1k,kp<=1k,-0.0502,2
256,n<=8,sr<=70%,kvB<=1k,kp<=2k,0.0069,2
256,n<=8,sr<=70%,kvB<=1k,kp<=4k,-0.0759,2
256,n<=8,sr<=70%,kvB<=1k,kp<=512,-0.0725,2
256,n<=8,sr<=70%,kvB<=1k,kp<=8k,-0.0423,2
256,n<=8,sr<=70%,kvB<=1k,kp=0,-0.0408,2
256,n<=8,sr<=70%,kvB<=4k,kp<=1k,0.0781,2
256,n<=8,sr<=70%,kvB<=4k,kp<=2k,0.0416,2
256,n<=8,sr<=70%,kvB<=4k,kp<=4k,0.008,2
256,n<=8,sr<=70%,kvB<=4k,kp<=512,0.0495,2
256,n<=8,sr<=70%,kvB<=4k,kp<=8k,0.0351,2
256,n<=8,sr<=70%,kvB<=4k,kp=0,0.0308,2
256,n<=8,sr>70%,kvB<=16k,kp<=1k,0.6473,4
256,n<=8,sr>70%,kvB<=16k,kp<=2k,0.5405,4
256,n<=8,sr>70%,kvB<=16k,kp<=4k,0.6009,4
256,n<=8,sr>70%,kvB<=16k,kp<=512,0.6112,4
256,n<=8,sr>70%,kvB<=16k,kp<=8k,0.5865,4
256,n<=8,sr>70%,kvB<=16k,kp=0,0.6055,4
256,n<=8,sr>70%,kvB<=1k,kp<=1k,0.3741,4
256,n<=8,sr>70%,kvB<=1k,kp<=2k,0.3166,4
256,n<=8,sr>70%,kvB<=1k,kp<=4k,0.2767,4
256,n<=8,sr>70%,kvB<=1k,kp<=512,0.4812,4
256,n<=8,sr>70%,kvB<=1k,kp<=8k,0.3438,4
256,n<=8,sr>70%,kvB<=1k,kp=0,0.4293,4
256,n<=8,sr>70%,kvB<=4k,kp<=1k,0.6041,4
256,n<=8,sr>70%,kvB<=4k,kp<=2k,0.5346,4
256,n<=8,sr>70%,kvB<=4k,kp<=4k,0.5382,4
256,n<=8,sr>70%,kvB<=4k,kp<=512,0.5346,4
256,n<=8,sr>70%,kvB<=4k,kp<=8k,0.53,4
256,n<=8,sr>70%,kvB<=4k,kp=0,0.5033,4
512,n<=128,sr<=15%,kvB<=16k,kp<=1k,0.0401,4
512,n<=128,sr<=15%,kvB<=16k,kp<=2k,0.0374,4
512,n<=128,sr<=15%,kvB<=16k,kp<=4k,0.0384,4
512,n<=128,sr<=15%,kvB<=16k,kp<=512,0.0408,4
512,n<=128,sr<=15%,kvB<=16k,kp<=8k,0.037,4
512,n<=128,sr<=15%,kvB<=16k,kp=0,0.039,4
512,n<=128,sr<=15%,kvB<=1k,kp<=1k,0.0403,4
512,n<=128,sr<=15%,kvB<=1k,kp<=2k,0.0384,4
512,n<=128,sr<=15%,kvB<=1k,kp<=4k,0.0403,4
512,n<=128,sr<=15%,kvB<=1k,kp<=512,0.0398,4
512,n<=128,sr<=15%,kvB<=1k,kp<=8k,0.0388,4
512,n<=128,sr<=15%,kvB<=1k,kp=0,0.0382,4
512,n<=128,sr<=15%,kvB<=4k,kp<=1k,0.0321,4
512,n<=128,sr<=15%,kvB<=4k,kp<=2k,0.0332,4
512,n<=128,sr<=15%,kvB<=4k,kp<=4k,0.0354,4
512,n<=128,sr<=15%,kvB<=4k,kp<=512,0.0337,4
512,n<=128,sr<=15%,kvB<=4k,kp<=8k,0.034,4
512,n<=128,sr<=15%,kvB<=4k,kp=0,0.0374,4
512,n<=128,sr<=40%,kvB<=16k,kp<=1k,0.0155,2
512,n<=128,sr<=40%,kvB<=16k,kp<=2k,0.0122,2
512,n<=128,sr<=40%,kvB<=16k,kp<=4k,0.0185,2
512,n<=128,sr<=40%,kvB<=16k,kp<=512,0.015,2
512,n<=128,sr<=40%,kvB<=16k,kp<=8k,0.0156,2
512,n<=128,sr<=40%,kvB<=16k,kp=0,0.0177,2
512,n<=128,sr<=40%,kvB<=1k,kp<=1k,0.0115,2
512,n<=128,sr<=40%,kvB<=1k,kp<=2k,0.0146,2
512,n<=128,sr<=40%,kvB<=1k,kp<=4k,0.0153,2
512,n<=128,sr<=40%,kvB<=1k,kp<=512,0.0116,2
512,n<=128,sr<=40%,kvB<=1k,kp<=8k,0.0102,2
512,n<=128,sr<=40%,kvB<=1k,kp=0,0.0069,2
512,n<=128,sr<=40%,kvB<=4k,kp<=1k,0.0173,2
512,n<=128,sr<=40%,kvB<=4k,kp<=2k,0.0184,2
512,n<=128,sr<=40%,kvB<=4k,kp<=4k,0.0128,2
512,n<=128,sr<=40%,kvB<=4k,kp<=512,0.0044,2
512,n<=128,sr<=40%,kvB<=4k,kp<=8k,0.0094,2
512,n<=128,sr<=40%,kvB<=4k,kp=0,0.0087,2
512,n<=128,sr<=5%,kvB<=16k,kp<=1k,0.0404,8
512,n<=128,sr<=5%,kvB<=16k,kp<=2k,0.0408,8
512,n<=128,sr<=5%,kvB<=16k,kp<=4k,0.0415,8
512,n<=128,sr<=5%,kvB<=16k,kp<=512,0.042,8
512,n<=128,sr<=5%,kvB<=16k,kp<=8k,0.0406,8
512,n<=128,sr<=5%,kvB<=16k,kp=0,0.0402,8
512,n<=128,sr<=5%,kvB<=1k,kp<=1k,0.051,8
512,n<=128,sr<=5%,kvB<=1k,kp<=2k,0.0525,8
512,n<=128,sr<=5%,kvB<=1k,kp<=4k,0.0503,8
512,n<=128,sr<=5%,kvB<=1k,kp<=512,0.0497,8
512,n<=128,sr<=5%,kvB<=1k,kp<=8k,0.0516,8
512,n<=128,sr<=5%,kvB<=1k,kp=0,0.0507,8
512,n<=128,sr<=5%,kvB<=4k,kp<=1k,0.0446,8
512,n<=128,sr<=5%,kvB<=4k,kp<=2k,0.0421,8
512,n<=128,sr<=5%,kvB<=4k,kp<=4k,0.041,8
512,n<=128,sr<=5%,kvB<=4k,kp<=512,0.0426,8
512,n<=128,sr<=5%,kvB<=4k,kp<=8k,0.0407,8
512,n<=128,sr<=5%,kvB<=4k,kp=0,0.0413,8
512,n<=128,sr<=70%,kvB<=16k,kp<=1k,-0.0248,2
512,n<=128,sr<=70%,kvB<=16k,kp<=2k,-0.0329,2
512,n<=128,sr<=70%,kvB<=16k,kp<=4k,-0.0296,2
512,n<=128,sr<=70%,kvB<=16k,kp<=512,-0.0283,2
512,n<=128,sr<=70%,kvB<=16k,kp<=8k,-0.0285,2
512,n<=128,sr<=70%,kvB<=16k,kp=0,-0.0281,2
512,n<=128,sr<=70%,kvB<=1k,kp<=1k,-0.0573,2
512,n<=128,sr<=70%,kvB<=1k,kp<=2k,-0.0556,2
512,n<=128,sr<=70%,kvB<=1k,kp<=4k,-0.0741,2
512,n<=128,sr<=70%,kvB<=1k,kp<=512,-0.0565,2
512,n<=128,sr<=70%,kvB<=1k,kp<=8k,-0.0615,2
512,n<=128,sr<=70%,kvB<=1k,kp=0,-0.0564,2
512,n<=128,sr<=70%,kvB<=4k,kp<=1k,-0.0342,2
512,n<=128,sr<=70%,kvB<=4k,kp<=2k,-0.0369,2
512,n<=128,sr<=70%,kvB<=4k,kp<=4k,-0.0265,2
512,n<=128,sr<=70%,kvB<=4k,kp<=512,-0.0288,2
512,n<=128,sr<=70%,kvB<=4k,kp<=8k,-0.0268,2
512,n<=128,sr<=70%,kvB<=4k,kp=0,-0.0394,2
512,n<=128,sr>70%,kvB<=16k,kp<=1k,-0.0727,4
512,n<=128,sr>70%,kvB<=16k,kp<=2k,-0.0753,4
512,n<=128,sr>70%,kvB<=16k,kp<=4k,-0.0816,4
512,n<=128,sr>70%,kvB<=16k,kp<=512,-0.0873,4
512,n<=128,sr>70%,kvB<=16k,kp<=8k,-0.079,4
512,n<=128,sr>70%,kvB<=16k,kp=0,-0.0766,4
512,n<=128,sr>70%,kvB<=1k,kp<=1k,-0.0962,4
512,n<=128,sr>70%,kvB<=1k,kp<=2k,-0.1268,4
512,n<=128,sr>70%,kvB<=1k,kp<=4k,-0.1519,4
512,n<=128,sr>70%,kvB<=1k,kp<=512,-0.0889,4
512,n<=128,sr>70%,kvB<=1k,kp<=8k,-0.1302,4
512,n<=128,sr>70%,kvB<=1k,kp=0,-0.1198,4
512,n<=128,sr>70%,kvB<=4k,kp<=1k,-0.0825,4
512,n<=128,sr>70%,kvB<=4k,kp<=2k,-0.0775,4
512,n<=128,sr>70%,kvB<=4k,kp<=4k,-0.0661,4
512,n<=128,sr>70%,kvB<=4k,kp<=512,-0.0869,4
512,n<=128,sr>70%,kvB<=4k,kp<=8k,-0.0801,4
512,n<=128,sr>70%,kvB<=4k,kp=0,-0.0644,4
512,n<=16,sr<=15%,kvB<=16k,kp<=1k,0.1516,4
512,n<=16,sr<=15%,kvB<=16k,kp<=2k,0.1493,4
512,n<=16,sr<=15%,kvB<=16k,kp<=4k,0.1512,4
512,n<=16,sr<=15%,kvB<=16k,kp<=512,0.1491,4
512,n<=16,sr<=15%,kvB<=16k,kp<=8k,0.1533,4
512,n<=16,sr<=15%,kvB<=16k,kp=0,0.1503,4
512,n<=16,sr<=15%,kvB<=1k,kp<=1k,0.2011,4
512,n<=16,sr<=15%,kvB<=1k,kp<=2k,0.1924,4
512,n<=16,sr<=15%,kvB<=1k,kp<=4k,0.197,4
512,n<=16,sr<=15%,kvB<=1k,kp<=512,0.1933,4
512,n<=16,sr<=15%,kvB<=1k,kp<=8k,0.2023,4
512,n<=16,sr<=15%,kvB<=1k,kp=0,0.1881,4
512,n<=16,sr<=15%,kvB<=4k,kp<=1k,0.1504,4
512,n<=16,sr<=15%,kvB<=4k,kp<=2k,0.1547,4
512,n<=16,sr<=15%,kvB<=4k,kp<=4k,0.1533,4
512,n<=16,sr<=15%,kvB<=4k,kp<=512,0.1594,4
512,n<=16,sr<=15%,kvB<=4k,kp<=8k,0.157,4
512,n<=16,sr<=15%,kvB<=4k,kp=0,0.1525,4
512,n<=16,sr<=40%,kvB<=16k,kp<=1k,0.5437,4
512,n<=16,sr<=40%,kvB<=16k,kp<=2k,0.5448,4
512,n<=16,sr<=40%,kvB<=16k,kp<=4k,0.5433,4
512,n<=16,sr<=40%,kvB<=16k,kp<=512,0.5429,4
512,n<=16,sr<=40%,kvB<=16k,kp<=8k,0.5391,4
512,n<=16,sr<=40%,kvB<=16k,kp=0,0.5454,4
512,n<=16,sr<=40%,kvB<=1k,kp<=1k,0.4995,4
512,n<=16,sr<=40%,kvB<=1k,kp<=2k,0.4942,4
512,n<=16,sr<=40%,kvB<=1k,kp<=4k,0.4892,4
512,n<=16,sr<=40%,kvB<=1k,kp<=512,0.5088,4
512,n<=16,sr<=40%,kvB<=1k,kp<=8k,0.5254,4
512,n<=16,sr<=40%,kvB<=1k,kp=0,0.502,4
512,n<=16,sr<=40%,kvB<=4k,kp<=1k,0.5295,4
512,n<=16,sr<=40%,kvB<=4k,kp<=2k,0.529,4
512,n<=16,sr<=40%,kvB<=4k,kp<=4k,0.5185,4
512,n<=16,sr<=40%,kvB<=4k,kp<=512,0.5301,4
512,n<=16,sr<=40%,kvB<=4k,kp<=8k,0.5301,4
512,n<=16,sr<=40%,kvB<=4k,kp=0,0.5297,4
512,n<=16,sr<=70%,kvB<=16k,kp<=1k,0.3291,2
512,n<=16,sr<=70%,kvB<=16k,kp<=2k,0.3302,2
512,n<=16,sr<=70%,kvB<=16k,kp<=4k,0.3156,2
512,n<=16,sr<=70%,kvB<=16k,kp<=512,0.3381,2
512,n<=16,sr<=70%,kvB<=16k,kp<=8k,0.3315,2
512,n<=16,sr<=70%,kvB<=16k,kp=0,0.3349,2
512,n<=16,sr<=70%,kvB<=1k,kp<=1k,0.2515,2
512,n<=16,sr<=70%,kvB<=1k,kp<=2k,0.2493,2
512,n<=16,sr<=70%,kvB<=1k,kp<=4k,0.272,2
512,n<=16,sr<=70%,kvB<=1k,kp<=512,0.2761,2
512,n<=16,sr<=70%,kvB<=1k,kp<=8k,0.2674,2
512,n<=16,sr<=70%,kvB<=1k,kp=0,0.2517,2
512,n<=16,sr<=70%,kvB<=4k,kp<=1k,0.2963,2
512,n<=16,sr<=70%,kvB<=4k,kp<=2k,0.3052,2
512,n<=16,sr<=70%,kvB<=4k,kp<=4k,0.3164,2
512,n<=16,sr<=70%,kvB<=4k,kp<=512,0.3031,2
512,n<=16,sr<=70%,kvB<=4k,kp<=8k,0.3121,2
512,n<=16,sr<=70%,kvB<=4k,kp=0,0.303,2
512,n<=16,sr>70%,kvB<=16k,kp<=1k,0.5421,4
512,n<=16,sr>70%,kvB<=16k,kp<=2k,0.5255,4
512,n<=16,sr>70%,kvB<=16k,kp<=4k,0.51,4
512,n<=16,sr>70%,kvB<=16k,kp<=512,0.5074,4
512,n<=16,sr>70%,kvB<=16k,kp<=8k,0.5047,4
512,n<=16,sr>70%,kvB<=16k,kp=0,0.5093,4
512,n<=16,sr>70%,kvB<=1k,kp<=1k,0.5658,4
512,n<=16,sr>70%,kvB<=1k,kp<=2k,0.5218,4
512,n<=16,sr>70%,kvB<=1k,kp<=4k,0.5612,4
512,n<=16,sr>70%,kvB<=1k,kp<=512,0.5219,4
512,n<=16,sr>70%,kvB<=1k,kp<=8k,0.5465,4
512,n<=16,sr>70%,kvB<=1k,kp=0,0.5887,4
512,n<=16,sr>70%,kvB<=4k,kp<=1k,0.5301,4
512,n<=16,sr>70%,kvB<=4k,kp<=2k,0.5117,4
512,n<=16,sr>70%,kvB<=4k,kp<=4k,0.5227,4
512,n<=16,sr>70%,kvB<=4k,kp<=512,0.5413,4
512,n<=16,sr>70%,kvB<=4k,kp<=8k,0.5333,4
512,n<=16,sr>70%,kvB<=4k,kp=0,0.4981,4
512,n<=2,sr<=70%,kvB<=16k,kp<=1k,-0.004,2
512,n<=2,sr<=70%,kvB<=16k,kp<=2k,0.0155,2
512,n<=2,sr<=70%,kvB<=16k,kp<=4k,0.0197,2
512,n<=2,sr<=70%,kvB<=16k,kp<=512,-0.005,2
512,n<=2,sr<=70%,kvB<=16k,kp<=8k,0.0197,2
512,n<=2,sr<=70%,kvB<=16k,kp=0,0.0073,2
512,n<=2,sr<=70%,kvB<=1k,kp<=1k,-0.0486,2
512,n<=2,sr<=70%,kvB<=1k,kp<=2k,0.0165,2
512,n<=2,sr<=70%,kvB<=1k,kp<=4k,0.178,2
512,n<=2,sr<=70%,kvB<=1k,kp<=512,-0.0643,2
512,n<=2,sr<=70%,kvB<=1k,kp<=8k,0.0864,2
512,n<=2,sr<=70%,kvB<=1k,kp=0,-0.0481,2
512,n<=2,sr<=70%,kvB<=4k,kp<=1k,0.0678,2
512,n<=2,sr<=70%,kvB<=4k,kp<=2k,-0.0064,2
512,n<=2,sr<=70%,kvB<=4k,kp<=4k,0.0569,2
512,n<=2,sr<=70%,kvB<=4k,kp<=512,0.0234,2
512,n<=2,sr<=70%,kvB<=4k,kp<=8k,0.0645,2
512,n<=2,sr<=70%,kvB<=4k,kp=0,0.0135,2
512,n<=32,sr<=15%,kvB<=16k,kp<=1k,0.3028,6
512,n<=32,sr<=15%,kvB<=16k,kp<=2k,0.3013,6
512,n<=32,sr<=15%,kvB<=16k,kp<=4k,0.2858,6
512,n<=32,sr<=15%,kvB<=16k,kp<=512,0.2787,6
512,n<=32,sr<=15%,kvB<=16k,kp<=8k,0.2941,6
512,n<=32,sr<=15%,kvB<=16k,kp=0,0.3019,6
512,n<=32,sr<=15%,kvB<=1k,kp<=1k,0.3081,6
512,n<=32,sr<=15%,kvB<=1k,kp<=2k,0.3143,6
512,n<=32,sr<=15%,kvB<=1k,kp<=4k,0.3007,6
512,n<=32,sr<=15%,kvB<=1k,kp<=512,0.304,6
512,n<=32,sr<=15%,kvB<=1k,kp<=8k,0.2993,6
512,n<=32,sr<=15%,kvB<=1k,kp=0,0.3035,6
512,n<=32,sr<=15%,kvB<=4k,kp<=1k,0.2862,6
512,n<=32,sr<=15%,kvB<=4k,kp<=2k,0.2733,6
512,n<=32,sr<=15%,kvB<=4k,kp<=4k,0.2777,6
512,n<=32,sr<=15%,kvB<=4k,kp<=512,0.2876,6
512,n<=32,sr<=15%,kvB<=4k,kp<=8k,0.2951,6
512,n<=32,sr<=15%,kvB<=4k,kp=0,0.2753,6
512,n<=32,sr<=40%,kvB<=16k,kp<=1k,0.2487,2
512,n<=32,sr<=40%,kvB<=16k,kp<=2k,0.2704,2
512,n<=32,sr<=40%,kvB<=16k,kp<=4k,0.2554,2
512,n<=32,sr<=40%,kvB<=16k,kp<=512,0.2588,2
512,n<=32,sr<=40%,kvB<=16k,kp<=8k,0.2542,2
512,n<=32,sr<=40%,kvB<=16k,kp=0,0.245,2
512,n<=32,sr<=40%,kvB<=1k,kp<=1k,0.2435,2
512,n<=32,sr<=40%,kvB<=1k,kp<=2k,0.2391,2
512,n<=32,sr<=40%,kvB<=1k,kp<=4k,0.2408,2
512,n<=32,sr<=40%,kvB<=1k,kp<=512,0.2258,2
512,n<=32,sr<=40%,kvB<=1k,kp<=8k,0.2289,2
512,n<=32,sr<=40%,kvB<=1k,kp=0,0.2636,2
512,n<=32,sr<=40%,kvB<=4k,kp<=1k,0.2597,2
512,n<=32,sr<=40%,kvB<=4k,kp<=2k,0.2175,2
512,n<=32,sr<=40%,kvB<=4k,kp<=4k,0.2327,2
512,n<=32,sr<=40%,kvB<=4k,kp<=512,0.2369,2
512,n<=32,sr<=40%,kvB<=4k,kp<=8k,0.2371,2
512,n<=32,sr<=40%,kvB<=4k,kp=0,0.2307,2
512,n<=32,sr<=5%,kvB<=16k,kp<=1k,0.2881,2
512,n<=32,sr<=5%,kvB<=16k,kp<=2k,0.312,2
512,n<=32,sr<=5%,kvB<=16k,kp<=4k,0.3107,2
512,n<=32,sr<=5%,kvB<=16k,kp<=512,0.2939,2
512,n<=32,sr<=5%,kvB<=16k,kp<=8k,0.2958,2
512,n<=32,sr<=5%,kvB<=16k,kp=0,0.2891,2
512,n<=32,sr<=5%,kvB<=1k,kp<=1k,0.3067,2
512,n<=32,sr<=5%,kvB<=1k,kp<=2k,0.3103,2
512,n<=32,sr<=5%,kvB<=1k,kp<=4k,0.2961,2
512,n<=32,sr<=5%,kvB<=1k,kp<=512,0.307,2
512,n<=32,sr<=5%,kvB<=1k,kp<=8k,0.302,2
512,n<=32,sr<=5%,kvB<=1k,kp=0,0.2831,2
512,n<=32,sr<=5%,kvB<=4k,kp<=1k,0.2872,2
512,n<=32,sr<=5%,kvB<=4k,kp<=2k,0.2803,2
512,n<=32,sr<=5%,kvB<=4k,kp<=4k,0.2862,2
512,n<=32,sr<=5%,kvB<=4k,kp<=512,0.2931,2
512,n<=32,sr<=5%,kvB<=4k,kp<=8k,0.2935,2
512,n<=32,sr<=5%,kvB<=4k,kp=0,0.2849,2
512,n<=32,sr<=70%,kvB<=16k,kp<=1k,0.2616,2
512,n<=32,sr<=70%,kvB<=16k,kp<=2k,0.2679,2
512,n<=32,sr<=70%,kvB<=16k,kp<=4k,0.2684,2
512,n<=32,sr<=70%,kvB<=16k,kp<=512,0.266,2
